state,spending_type,income_level,age_group,total_spendings,date_posted
AZ,Entertainment,High Income,40 to 50,631,3/8/2015
NY,Gamble,High Income,40 to 50,214,3/8/2015
NY,Entertainment,High Income,40 to 50,235.6,3/9/2015
AZ,Entertainment,High Income,30 to 40,631.81,3/9/2015
CA,Food and Restaurent,High Income,<= 30,436.14,3/9/2015
CA,Food and Restaurent,High Income,40 to 50,697.04,3/9/2015
NY,Entertainment,High Income,>= 50,0,3/9/2015
NY,Hobby,High Income,30 to 40,0,3/9/2015
NY,Food and Restaurent,High Income,<= 30,538.94,3/9/2015
AZ,Entertainment,High Income,40 to 50,634.23,3/9/2015
NY,Hobby,High Income,>= 50,299.4,3/9/2015
CA,Entertainment,High Income,30 to 40,328.26,3/9/2015
AZ,Food and Restaurent,Medium Income,<= 30,637.43,3/9/2015
CA,Food and Restaurent,High Income,30 to 40,0,3/9/2015
AZ,Food and Restaurent,High Income,30 to 40,637.87,3/9/2015
CA,Hobby,Medium Income,<= 30,553.5,3/9/2015
CA,Hobby,Medium Income,<= 30,514.13,3/9/2015
CA,Hobby,Medium Income,<= 30,533,3/9/2015
NY,Hobby,High Income,>= 50,516.29,3/9/2015
AZ,Food and Restaurent,High Income,<= 30,639.6,3/9/2015
CA,Food and Restaurent,High Income,30 to 40,368.95,3/10/2015
NY,Entertainment,High Income,<= 30,290,3/10/2015
IL,Education,High Income,>= 50,161.49,3/10/2015
NY,Hobby,High Income,<= 30,351.27,3/10/2015
IL,Education,High Income,40 to 50,161.49,3/10/2015
CA,Food and Restaurent,Medium Income,40 to 50,184.5,3/10/2015
AZ,Food and Restaurent,High Income,30 to 40,640,3/10/2015
AZ,Food and Restaurent,High Income,<= 30,644,3/10/2015
AZ,Food and Restaurent,High Income,>= 50,645.82,3/10/2015
NY,Food and Restaurent,High Income,30 to 40,187.8,3/10/2015
IL,Hobby,High Income,<= 30,412.53,3/10/2015
CA,Hobby,High Income,>= 50,589.77,3/10/2015
NY,Entertainment,High Income,30 to 40,335.14,3/10/2015
NY,Food and Restaurent,High Income,<= 30,686.02,3/10/2015
CA,Entertainment,High Income,<= 30,494,3/10/2015
NY,Entertainment,High Income,40 to 50,1770.48,3/10/2015
AZ,Food and Restaurent,High Income,30 to 40,646,3/10/2015
AZ,Entertainment,High Income,40 to 50,646.65,3/10/2015
NY,Entertainment,High Income,>= 50,3521.3,3/10/2015
NY,Entertainment,High Income,>= 50,680,3/10/2015
NY,Entertainment,High Income,40 to 50,0,3/10/2015
NY,Hobby,High Income,<= 30,632.5,3/10/2015
CA,Food and Restaurent,Medium Income,<= 30,285.73,3/10/2015
IL,Education,High Income,40 to 50,260.51,3/11/2015
NY,Entertainment,High Income,40 to 50,0,3/11/2015
NY,Entertainment,High Income,>= 50,425.5,3/11/2015
IL,Education,High Income,>= 50,199.11,3/11/2015
NY,Food and Restaurent,High Income,30 to 40,336.04,3/11/2015
IL,Food and Restaurent,High Income,<= 30,171.92,3/11/2015
AZ,Hobby,High Income,<= 30,648,3/11/2015
AZ,Hobby,High Income,<= 30,648,3/11/2015
IL,Hobby,High Income,<= 30,423.25,3/11/2015
CA,Food and Restaurent,High Income,<= 30,195.58,3/12/2015
CA,Food and Restaurent,High Income,<= 30,341.84,3/12/2015
IL,Food and Restaurent,High Income,>= 50,0,3/12/2015
AZ,Entertainment,High Income,30 to 40,651,3/12/2015
IL,Gamble,High Income,>= 50,450.28,3/12/2015
NY,Entertainment,High Income,30 to 40,195.37,3/12/2015
CA,Food and Restaurent,Medium Income,30 to 40,279.31,3/12/2015
IL,Entertainment,Low Income,>= 50,0,3/12/2015
IL,Hobby,High Income,40 to 50,581.73,3/12/2015
AZ,Hobby,High Income,30 to 40,651.35,3/12/2015
CA,Food and Restaurent,High Income,<= 30,613.78,3/12/2015
CA,Hobby,Medium Income,30 to 40,570,3/13/2015
NY,Food and Restaurent,High Income,<= 30,0,3/13/2015
NY,Food and Restaurent,High Income,<= 30,322,3/13/2015
NY,Gamble,High Income,<= 30,180.55,3/13/2015
NY,Education,High Income,30 to 40,0,3/13/2015
CA,Food and Restaurent,High Income,<= 30,166.06,3/13/2015
NY,Entertainment,High Income,<= 30,0,3/14/2015
AZ,Food and Restaurent,High Income,<= 30,651.9,3/14/2015
CA,Food and Restaurent,High Income,<= 30,330.96,3/14/2015
NY,Food and Restaurent,High Income,<= 30,986.62,3/14/2015
AZ,Food and Restaurent,High Income,<= 30,652,3/14/2015
CA,Entertainment,Medium Income,40 to 50,128.25,3/14/2015
IL,Food and Restaurent,High Income,<= 30,244.01,3/14/2015
IL,Entertainment,High Income,40 to 50,522.08,3/14/2015
CA,Entertainment,Medium Income,40 to 50,263.25,3/14/2015
NY,Food and Restaurent,High Income,<= 30,468.88,3/14/2015
AZ,Food and Restaurent,High Income,>= 50,653,3/14/2015
IL,Food and Restaurent,High Income,<= 30,295.02,3/14/2015
CA,Hobby,Medium Income,<= 30,0,3/14/2015
AZ,Entertainment,Medium Income,40 to 50,653,3/14/2015
NY,Food and Restaurent,High Income,40 to 50,892,3/14/2015
AZ,Food and Restaurent,High Income,30 to 40,653.5,3/14/2015
NY,Food and Restaurent,High Income,<= 30,185.15,3/14/2015
CA,Entertainment,High Income,30 to 40,1009.36,3/14/2015
IL,Gamble,High Income,<= 30,2755.92,3/14/2015
NY,Gamble,High Income,<= 30,208.15,3/14/2015
CA,Hobby,High Income,30 to 40,649.44,3/14/2015
AZ,Hobby,High Income,<= 30,654,3/14/2015
CA,Hobby,High Income,<= 30,406.79,3/14/2015
NY,Food and Restaurent,High Income,30 to 40,408.73,3/15/2015
CA,Food and Restaurent,High Income,30 to 40,719.04,3/15/2015
IL,Entertainment,High Income,30 to 40,0,3/15/2015
CA,Food and Restaurent,High Income,30 to 40,932.4,3/15/2015
NY,Hobby,High Income,40 to 50,508.3,3/15/2015
NY,Gamble,High Income,30 to 40,348.35,3/15/2015
AZ,Vacation,High Income,>= 50,654,3/15/2015
IL,Entertainment,High Income,>= 50,856,3/15/2015
NY,Food and Restaurent,High Income,<= 30,399.6,3/15/2015
NY,Food and Restaurent,High Income,30 to 40,201.25,3/15/2015
CA,Hobby,High Income,<= 30,367.77,3/15/2015
NY,Hobby,High Income,<= 30,1132.93,3/15/2015
CA,Food and Restaurent,High Income,<= 30,592.92,3/15/2015
AZ,Gamble,High Income,40 to 50,654,3/15/2015
CA,Food and Restaurent,High Income,<= 30,232.22,3/15/2015
CA,Food and Restaurent,High Income,<= 30,486.44,3/15/2015
NY,Entertainment,High Income,30 to 40,343.85,3/15/2015
IL,Entertainment,High Income,40 to 50,1569.88,3/15/2015
IL,Education,High Income,<= 30,365.41,3/15/2015
NY,Food and Restaurent,High Income,30 to 40,170.92,3/15/2015
NY,Education,High Income,>= 50,0,3/15/2015
NY,Education,High Income,30 to 40,220.77,3/15/2015
NY,Food and Restaurent,High Income,30 to 40,0,3/16/2015
NY,Entertainment,High Income,30 to 40,664.5,3/16/2015
AZ,Hobby,Medium Income,<= 30,654,3/16/2015
AZ,Hobby,Medium Income,30 to 40,654,3/16/2015
AZ,Hobby,Medium Income,<= 30,654.21,3/16/2015
IL,Hobby,High Income,<= 30,268.75,3/16/2015
AZ,Hobby,Medium Income,<= 30,659,3/16/2015
NY,Food and Restaurent,High Income,30 to 40,120.75,3/16/2015
AZ,Entertainment,High Income,<= 30,661,3/16/2015
IL,Food and Restaurent,High Income,30 to 40,238.11,3/16/2015
NY,Gamble,High Income,<= 30,0,3/17/2015
IL,Hobby,High Income,<= 30,1074.25,3/17/2015
NY,Food and Restaurent,High Income,<= 30,193.2,3/17/2015
CA,Vacation,High Income,30 to 40,432.61,3/17/2015
NY,Entertainment,High Income,40 to 50,920,3/17/2015
CA,Entertainment,High Income,40 to 50,0,3/17/2015
NY,Food and Restaurent,High Income,40 to 50,328.8,3/17/2015
CA,Hobby,High Income,<= 30,922.06,3/17/2015
CA,Hobby,High Income,<= 30,778.79,3/17/2015
NY,Education,High Income,30 to 40,190.91,3/17/2015
IL,Hobby,High Income,30 to 40,669.72,3/17/2015
AZ,Hobby,Medium Income,<= 30,661,3/17/2015
NY,Education,Low Income,>= 50,2171.26,3/17/2015
AZ,Food and Restaurent,Medium Income,<= 30,662.46,3/17/2015
NY,Food and Restaurent,High Income,<= 30,246.36,3/17/2015
NY,Education,High Income,<= 30,174.45,3/18/2015
CA,Food and Restaurent,Medium Income,>= 50,194.75,3/18/2015
NY,Food and Restaurent,High Income,30 to 40,192.14,3/18/2015
NY,Food and Restaurent,High Income,30 to 40,116.7,3/18/2015
NY,Gamble,High Income,>= 50,1474.76,3/18/2015
NY,Entertainment,High Income,<= 30,165.03,3/18/2015
NY,Hobby,High Income,<= 30,0,3/18/2015
NY,Hobby,High Income,30 to 40,253.44,3/18/2015
AZ,Hobby,High Income,<= 30,664,3/18/2015
NY,Food and Restaurent,High Income,>= 50,0,3/18/2015
AZ,Food and Restaurent,Medium Income,<= 30,664.71,3/18/2015
NY,Education,High Income,<= 30,1453.4,3/18/2015
AZ,Food and Restaurent,High Income,30 to 40,665,3/18/2015
NY,Entertainment,High Income,>= 50,0,3/18/2015
NY,Entertainment,High Income,>= 50,271.11,3/18/2015
NY,Entertainment,High Income,30 to 40,386.19,3/18/2015
IL,Hobby,High Income,30 to 40,583.03,3/18/2015
AZ,Entertainment,High Income,30 to 40,665.21,3/18/2015
CA,Hobby,Medium Income,<= 30,2610,3/18/2015
CA,Food and Restaurent,Medium Income,40 to 50,0,3/19/2015
NY,Entertainment,High Income,>= 50,0,3/19/2015
NY,Food and Restaurent,High Income,>= 50,1005.48,3/19/2015
CA,Entertainment,Medium Income,40 to 50,0,3/19/2015
CA,Food and Restaurent,Medium Income,40 to 50,143.5,3/19/2015
IL,Hobby,High Income,<= 30,374.84,3/19/2015
CA,Education,High Income,30 to 40,880.53,3/19/2015
AZ,Food and Restaurent,High Income,30 to 40,666,3/19/2015
NY,Food and Restaurent,High Income,30 to 40,0,3/19/2015
NY,Gamble,High Income,<= 30,162.71,3/19/2015
NY,Gamble,High Income,<= 30,305.3,3/19/2015
NY,Food and Restaurent,High Income,30 to 40,833,3/19/2015
AZ,Hobby,High Income,<= 30,666,3/19/2015
AZ,Food and Restaurent,High Income,30 to 40,666,3/19/2015
AZ,Food and Restaurent,High Income,<= 30,668,3/19/2015
NY,Entertainment,High Income,30 to 40,344.2,3/20/2015
NY,Food and Restaurent,High Income,40 to 50,949.97,3/20/2015
CA,Entertainment,Medium Income,40 to 50,0,3/20/2015
NY,Food and Restaurent,High Income,<= 30,295.9,3/20/2015
AZ,Hobby,Medium Income,<= 30,673.07,3/20/2015
CA,Hobby,High Income,<= 30,333.59,3/20/2015
NY,Food and Restaurent,High Income,<= 30,174.8,3/20/2015
NY,Food and Restaurent,High Income,<= 30,93.12,3/20/2015
IL,Food and Restaurent,High Income,30 to 40,127.3,3/20/2015
IL,Food and Restaurent,High Income,<= 30,121.42,3/20/2015
IL,Entertainment,High Income,40 to 50,410,3/20/2015
NY,Education,High Income,30 to 40,188.6,3/21/2015
IL,Hobby,High Income,>= 50,535.48,3/21/2015
IL,Food and Restaurent,High Income,>= 50,663.64,3/21/2015
IL,Food and Restaurent,High Income,>= 50,402,3/21/2015
NY,Food and Restaurent,High Income,>= 50,0,3/21/2015
AZ,Hobby,High Income,30 to 40,674,3/21/2015
NY,Food and Restaurent,High Income,30 to 40,749.69,3/21/2015
IL,Food and Restaurent,High Income,>= 50,864,3/21/2015
AZ,Food and Restaurent,High Income,<= 30,675.96,3/21/2015
AZ,Food and Restaurent,High Income,>= 50,679.5,3/21/2015
AZ,Food and Restaurent,Medium Income,<= 30,683,3/21/2015
CA,Hobby,High Income,30 to 40,429.29,3/22/2015
NY,Gamble,High Income,40 to 50,530,3/22/2015
NY,Entertainment,High Income,>= 50,649.16,3/22/2015
CA,Entertainment,High Income,30 to 40,0,3/22/2015
NY,Entertainment,High Income,40 to 50,881.32,3/22/2015
AZ,Food and Restaurent,High Income,<= 30,685,3/22/2015
AZ,Food and Restaurent,High Income,<= 30,685,3/22/2015
AZ,Food and Restaurent,High Income,<= 30,687,3/22/2015
AZ,Hobby,High Income,<= 30,687,3/22/2015
IL,Food and Restaurent,High Income,30 to 40,302.4,3/22/2015
IL,Vacation,High Income,>= 50,655.25,3/22/2015
CA,Food and Restaurent,High Income,<= 30,168.56,3/22/2015
AZ,Food and Restaurent,High Income,30 to 40,687,3/22/2015
IL,Entertainment,High Income,>= 50,510,3/22/2015
NY,Education,High Income,>= 50,1198.79,3/22/2015
AZ,Entertainment,High Income,40 to 50,687,3/22/2015
IL,Food and Restaurent,High Income,<= 30,171,3/22/2015
AZ,Food and Restaurent,High Income,30 to 40,690,3/22/2015
CA,Food and Restaurent,Medium Income,40 to 50,147.35,3/22/2015
CA,Vacation,High Income,<= 30,173.28,3/22/2015
NY,Gamble,High Income,40 to 50,327.69,3/22/2015
NY,Food and Restaurent,High Income,30 to 40,256.97,3/22/2015
IL,Food and Restaurent,High Income,30 to 40,555.83,3/22/2015
IL,Hobby,High Income,<= 30,0,3/22/2015
AZ,Hobby,High Income,>= 50,690.01,3/22/2015
NY,Hobby,High Income,>= 50,293.51,3/22/2015
AZ,Food and Restaurent,High Income,<= 30,693.11,3/22/2015
AZ,Food and Restaurent,High Income,<= 30,695,3/22/2015
CA,Hobby,High Income,30 to 40,0,3/22/2015
AZ,Entertainment,High Income,40 to 50,698.15,3/22/2015
AZ,Entertainment,High Income,>= 50,700,3/23/2015
AZ,Food and Restaurent,High Income,<= 30,700,3/23/2015
NY,Entertainment,High Income,30 to 40,190.9,3/23/2015
NY,Gamble,High Income,40 to 50,261,3/23/2015
NY,Food and Restaurent,High Income,<= 30,240.35,3/23/2015
NY,Gamble,High Income,<= 30,195.67,3/23/2015
CA,Education,High Income,>= 50,2266,3/23/2015
NY,Food and Restaurent,High Income,30 to 40,238.11,3/23/2015
AZ,Entertainment,High Income,<= 30,700,3/23/2015
IL,Food and Restaurent,High Income,40 to 50,222.79,3/23/2015
AZ,Food and Restaurent,High Income,<= 30,709,3/23/2015
NY,Hobby,High Income,40 to 50,0,3/23/2015
NY,Gamble,High Income,<= 30,511.58,3/23/2015
NY,Hobby,High Income,30 to 40,228.58,3/23/2015
NY,Food and Restaurent,High Income,>= 50,486.83,3/23/2015
IL,Entertainment,High Income,<= 30,0,3/23/2015
IL,Food and Restaurent,High Income,>= 50,346.13,3/23/2015
CA,Food and Restaurent,High Income,30 to 40,173.28,3/23/2015
CA,Hobby,Low Income,40 to 50,621.41,3/23/2015
NY,Food and Restaurent,High Income,<= 30,107.27,3/23/2015
NY,Hobby,High Income,>= 50,463.15,3/23/2015
IL,Food and Restaurent,High Income,<= 30,0,3/23/2015
CA,Food and Restaurent,High Income,<= 30,125.8,3/23/2015
NY,Education,High Income,40 to 50,957.14,3/23/2015
NY,Entertainment,High Income,>= 50,0,3/23/2015
IL,Entertainment,High Income,<= 30,0,3/23/2015
IL,Food and Restaurent,High Income,30 to 40,0,3/23/2015
NY,Food and Restaurent,High Income,40 to 50,220.43,3/23/2015
NY,Hobby,High Income,40 to 50,279.45,3/23/2015
CA,Food and Restaurent,High Income,<= 30,515.31,3/23/2015
NY,Food and Restaurent,High Income,<= 30,97.84,3/23/2015
CA,Food and Restaurent,Medium Income,<= 30,105,3/23/2015
AZ,Food and Restaurent,High Income,<= 30,709.61,3/23/2015
CA,Food and Restaurent,High Income,<= 30,0,3/24/2015
NY,Hobby,High Income,<= 30,339.27,3/24/2015
NY,Gamble,High Income,40 to 50,785.45,3/24/2015
IL,Food and Restaurent,High Income,<= 30,622.27,3/24/2015
NY,Hobby,High Income,40 to 50,176.81,3/24/2015
IL,Hobby,High Income,40 to 50,635.35,3/24/2015
AZ,Entertainment,High Income,30 to 40,709.61,3/24/2015
AZ,Entertainment,High Income,<= 30,712,3/24/2015
NY,Entertainment,High Income,40 to 50,0,3/24/2015
NY,Entertainment,High Income,40 to 50,540.1,3/24/2015
CA,Hobby,High Income,<= 30,380.74,3/24/2015
IL,Hobby,High Income,<= 30,527,3/24/2015
IL,Food and Restaurent,High Income,<= 30,695.57,3/24/2015
IL,Hobby,High Income,<= 30,520.75,3/24/2015
CA,Entertainment,High Income,30 to 40,640.25,3/24/2015
CA,Hobby,High Income,<= 30,400.78,3/24/2015
AZ,Vacation,High Income,<= 30,55555,3/24/2015
NY,Gamble,High Income,<= 30,858.13,3/24/2015
CA,Entertainment,High Income,40 to 50,583.04,3/24/2015
AZ,Food and Restaurent,High Income,<= 30,716,3/24/2015
AZ,Food and Restaurent,High Income,<= 30,723,3/24/2015
NY,Entertainment,High Income,40 to 50,0,3/24/2015
NY,Hobby,High Income,30 to 40,421.67,3/24/2015
NY,Hobby,High Income,<= 30,0,3/24/2015
CA,Hobby,High Income,40 to 50,295.76,3/24/2015
CA,Food and Restaurent,Medium Income,30 to 40,0,3/24/2015
AZ,Food and Restaurent,High Income,<= 30,725,3/24/2015
AZ,Entertainment,High Income,<= 30,725,3/24/2015
NY,Hobby,High Income,40 to 50,299.4,3/24/2015
AZ,Food and Restaurent,High Income,30 to 40,727,3/24/2015
AZ,Education,High Income,40 to 50,727,3/25/2015
AZ,Entertainment,High Income,<= 30,727.28,3/25/2015
IL,Hobby,High Income,30 to 40,359.03,3/25/2015
AZ,Food and Restaurent,Low Income,30 to 40,728.82,3/25/2015
CA,Food and Restaurent,Low Income,30 to 40,597.35,3/25/2015
AZ,Hobby,High Income,>= 50,731,3/25/2015
AZ,Hobby,High Income,>= 50,736.72,3/25/2015
AZ,Education,High Income,30 to 40,737,3/25/2015
AZ,Hobby,High Income,>= 50,741,3/25/2015
CA,Education,High Income,>= 50,464.72,3/25/2015
AZ,Hobby,High Income,>= 50,741.44,3/25/2015
NY,Food and Restaurent,High Income,40 to 50,0,3/25/2015
IL,Education,High Income,>= 50,727.28,3/25/2015
NY,Food and Restaurent,High Income,>= 50,420.98,3/25/2015
AZ,Education,High Income,>= 50,742,3/25/2015
CA,Hobby,Low Income,40 to 50,835.38,3/25/2015
AZ,Hobby,High Income,<= 30,749,3/25/2015
NY,Entertainment,High Income,30 to 40,1121.88,3/25/2015
AZ,Food and Restaurent,High Income,<= 30,749.94,3/25/2015
NY,Food and Restaurent,High Income,<= 30,0,3/25/2015
CA,Food and Restaurent,High Income,30 to 40,618.85,3/25/2015
AZ,Food and Restaurent,High Income,<= 30,753,3/25/2015
CA,Food and Restaurent,High Income,30 to 40,541.3,3/25/2015
AZ,Hobby,High Income,30 to 40,753.23,3/25/2015
AZ,Food and Restaurent,High Income,30 to 40,754.4,3/25/2015
AZ,Hobby,High Income,>= 50,756.46,3/25/2015
CA,Education,High Income,<= 30,224.25,3/25/2015
IL,Education,High Income,30 to 40,0,3/25/2015
IL,Hobby,High Income,40 to 50,0,3/25/2015
AZ,Education,High Income,40 to 50,761.68,3/26/2015
IL,Hobby,High Income,40 to 50,1081.39,3/26/2015
AZ,Hobby,High Income,<= 30,762,3/26/2015
NY,Food and Restaurent,High Income,<= 30,244.01,3/26/2015
CA,Food and Restaurent,High Income,40 to 50,444,3/26/2015
AZ,Food and Restaurent,High Income,<= 30,763,3/26/2015
IL,Food and Restaurent,High Income,<= 30,0,3/26/2015
IL,Food and Restaurent,High Income,30 to 40,248.72,3/27/2015
NY,Food and Restaurent,High Income,<= 30,513.6,3/27/2015
AZ,Entertainment,Medium Income,30 to 40,763.83,3/27/2015
IL,Hobby,High Income,30 to 40,183.89,3/27/2015
IL,Entertainment,High Income,>= 50,1944.94,3/27/2015
CA,Food and Restaurent,Low Income,30 to 40,0,3/27/2015
IL,Education,High Income,<= 30,6483.92,3/27/2015
AZ,Hobby,High Income,<= 30,765,3/27/2015
NY,Food and Restaurent,High Income,40 to 50,542.91,3/27/2015
CA,Food and Restaurent,High Income,30 to 40,124.95,3/27/2015
AZ,Food and Restaurent,High Income,40 to 50,765.01,3/27/2015
AZ,Food and Restaurent,Medium Income,30 to 40,767,3/27/2015
AZ,Food and Restaurent,Medium Income,30 to 40,770.9,3/27/2015
AZ,Food and Restaurent,High Income,>= 50,771.91,3/27/2015
NY,Entertainment,High Income,30 to 40,671.63,3/27/2015
NY,Entertainment,High Income,40 to 50,0,3/27/2015
IL,Food and Restaurent,High Income,<= 30,445.57,3/27/2015
NY,Food and Restaurent,High Income,30 to 40,525.72,3/27/2015
NY,Entertainment,High Income,>= 50,0,3/27/2015
IL,Hobby,High Income,40 to 50,609.1,3/28/2015
NY,Food and Restaurent,High Income,<= 30,345.32,3/28/2015
NY,Hobby,High Income,30 to 40,344.2,3/28/2015
NY,Hobby,High Income,40 to 50,244.99,3/28/2015
NY,Food and Restaurent,High Income,>= 50,1006.65,3/28/2015
NY,Hobby,High Income,30 to 40,442.04,3/28/2015
IL,Entertainment,High Income,>= 50,0,3/28/2015
IL,Food and Restaurent,High Income,<= 30,359.62,3/28/2015
AZ,Food and Restaurent,High Income,<= 30,772,3/28/2015
IL,Food and Restaurent,High Income,<= 30,456.12,3/28/2015
AZ,Food and Restaurent,High Income,<= 30,775,3/28/2015
NY,Hobby,High Income,40 to 50,400.78,3/28/2015
AZ,Entertainment,High Income,<= 30,775.62,3/28/2015
AZ,Entertainment,High Income,<= 30,781,3/28/2015
NY,Food and Restaurent,High Income,>= 50,0,3/28/2015
CA,Hobby,High Income,<= 30,1377.06,3/28/2015
AZ,Food and Restaurent,High Income,<= 30,781,3/28/2015
CA,Food and Restaurent,High Income,<= 30,167.17,3/28/2015
NY,Education,High Income,<= 30,108.45,3/28/2015
AZ,Hobby,High Income,<= 30,781.52,3/28/2015
AZ,Hobby,High Income,<= 30,782,3/28/2015
AZ,Hobby,High Income,<= 30,785.71,3/28/2015
AZ,Food and Restaurent,High Income,>= 50,789,3/28/2015
AZ,Food and Restaurent,High Income,>= 50,789,3/28/2015
IL,Entertainment,High Income,>= 50,480.49,3/28/2015
NY,Entertainment,High Income,30 to 40,213.36,3/28/2015
AZ,Food and Restaurent,High Income,30 to 40,790,3/29/2015
AZ,Food and Restaurent,High Income,30 to 40,793,3/29/2015
NY,Hobby,High Income,30 to 40,1187.01,3/29/2015
NY,Hobby,High Income,30 to 40,803.34,3/29/2015
NY,Food and Restaurent,High Income,<= 30,482.49,3/29/2015
NY,Entertainment,High Income,<= 30,0,3/29/2015
AZ,Food and Restaurent,High Income,<= 30,795,3/29/2015
NY,Food and Restaurent,High Income,30 to 40,304,3/29/2015
NY,Food and Restaurent,High Income,30 to 40,226.32,3/29/2015
IL,Food and Restaurent,High Income,<= 30,0,3/29/2015
CA,Food and Restaurent,High Income,40 to 50,762.66,3/29/2015
NY,Entertainment,High Income,30 to 40,0,3/29/2015
NY,Food and Restaurent,High Income,<= 30,0,3/29/2015
IL,Food and Restaurent,High Income,<= 30,187.43,3/29/2015
IL,Food and Restaurent,High Income,<= 30,358.23,3/29/2015
CA,Hobby,High Income,30 to 40,0,3/30/2015
NY,Gamble,High Income,<= 30,3549.87,3/30/2015
